,,Students_per_Teachers,Students_per_Teachers,Students_per_Teachers
,,min,max,mean
Biłgoraj,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Biłgoraj,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Biłgoraj,Przedszkole,0.6,14.80952380952381,8.554757085020244
Biłgoraj,Sześcioletnia szkoła muzyczna I stopnia,5.777777777777778,5.777777777777778,5.777777777777778
Biłgoraj,Szkoła podstawowa,2.5,13.147540983606557,7.0638767854174285
Biłgoraj,Szkoła policealna,7.611111111111111,7.611111111111111,7.611111111111111
Biłgoraj,Technikum,2.533333333333333,2.533333333333333,2.533333333333333
Biłgoraj,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Blachownia,Przedszkole,8.5,9.916666666666666,9.208333333333332
Blachownia,Punkt przedszkolny,5.0,5.0,5.0
Blachownia,Szkoła podstawowa,2.92,10.927272727272728,6.923636363636364
Blachownia,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bledzew,Przedszkole,9.0,9.0,9.0
Bledzew,Punkt przedszkolny,24.0,24.0,24.0
Bledzew,Szkoła podstawowa,7.3076923076923075,9.73076923076923,8.519230769230768
Blizanów,Przedszkole,8.0,8.0,8.0
Blizanów,Punkt przedszkolny,22.0,22.0,22.0
Blizanów,Szkoła podstawowa,5.1875,7.4,6.29375
Blizanów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bliżyn,Przedszkole,4.142857142857143,8.333333333333334,6.238095238095239
Bliżyn,Szkoła podstawowa,3.4,7.7631578947368425,5.306067251461989
Bobolice,Branżowa szkoła I stopnia,2.4,2.4,2.4
Bobolice,Liceum ogólnokształcące,7.428571428571429,7.428571428571429,7.428571428571429
Bobolice,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,1.8,1.8,1.8
Bobolice,Przedszkole,10.1875,10.1875,10.1875
Bobolice,Szkoła podstawowa,2.2777777777777777,9.375,4.996587301587302
Bobowa,Przedszkole,9.4,9.4,9.4
Bobowa,Sześcioletnia szkoła muzyczna I stopnia,6.0,6.0,6.0
Bobowa,Szkoła podstawowa,2.625,11.290909090909091,7.023838878985938
Bobowa,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bobowo,Przedszkole,10.8,10.8,10.8
Bobowo,Szkoła podstawowa,11.5625,11.5625,11.5625
Bobrowice,Przedszkole,5.375,5.375,5.375
Bobrowice,Szkoła podstawowa,7.565217391304348,7.565217391304348,7.565217391304348
Bobrowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bobrowniki,Gimnazjum,1.9333333333333333,1.9333333333333333,1.9333333333333333
Bobrowniki,Przedszkole,6.25,11.25,8.243589743589743
Bobrowniki,Punkt przedszkolny,8.333333333333334,8.333333333333334,8.333333333333334
Bobrowniki,Szkoła podstawowa,6.3076923076923075,9.064516129032258,7.6902159747273595
Bobrowniki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bobrowo,Szkoła podstawowa,4.8,8.931034482758621,7.702318007662835
Bochnia,Bursa,0.0,0.0,0.0
Bochnia,Gimnazjum,1.6111111111111112,1.6111111111111112,1.6111111111111112
Bochnia,Liceum ogólnokształcące,1.6666666666666667,13.241935483870968,6.9580397973056485
Bochnia,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Bochnia,Przedszkole,2.0,12.5,7.546824043627113
Bochnia,Punkt przedszkolny,1.4615384615384615,5.0,3.1538461538461537
Bochnia,Specjalny Ośrodek Szkolno-Wychowawczy,0.4225352112676056,0.4225352112676056,0.4225352112676056
Bochnia,Szkoła podstawowa,3.25,12.907407407407407,7.8570303258933745
Bochnia,Szkoła policealna,2.909090909090909,5.5,4.204545454545455
Bochnia,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bodzanów,Gimnazjum,1.7647058823529411,2.5789473684210527,2.1718266253869967
Bodzanów,Szkoła podstawowa,3.0,7.076923076923077,5.038461538461538
Bodzanów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bodzechów,Gimnazjum,5.0,5.0,5.0
Bodzechów,Przedszkole,3.5714285714285716,22.333333333333332,13.634920634920634
Bodzechów,Szkoła podstawowa,2.789473684210526,7.9411764705882355,5.796298902336054
Bodzechów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bodzentyn,Gimnazjum,2.7666666666666666,2.7666666666666666,2.7666666666666666
Bodzentyn,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Bodzentyn,Punkt przedszkolny,4.333333333333333,12.5,8.875
Bodzentyn,Szkoła podstawowa,2.0588235294117645,5.625,3.8934313725490197
Bodzentyn,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bogatynia,Gimnazjum,0.4666666666666667,0.4666666666666667,0.4666666666666667
Bogatynia,Liceum ogólnokształcące,4.142857142857143,4.142857142857143,4.142857142857143
Bogatynia,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Bogatynia,Przedszkole,4.714285714285714,11.714285714285714,7.898934837092732
Bogatynia,Punkt przedszkolny,17.0,17.0,17.0
Bogatynia,Sześcioletnia szkoła muzyczna I stopnia,21.0,21.0,21.0
Bogatynia,Szkoła podstawowa,4.809523809523809,8.88888888888889,6.929352413250467
Bogatynia,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bogdaniec,Przedszkole,6.25,8.333333333333334,7.291666666666667
Bogdaniec,Szkoła podstawowa,3.4444444444444446,8.073170731707316,5.857097396731543
Bogoria,Liceum ogólnokształcące,7.642857142857143,7.642857142857143,7.642857142857143
Bogoria,Przedszkole,9.357142857142858,9.357142857142858,9.357142857142858
Bogoria,Szkoła podstawowa,4.066666666666666,8.980392156862745,6.523529411764706
Bogoria,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Boguchwała,Liceum ogólnokształcące,4.0,4.0,4.0
Boguchwała,Przedszkole,7.0,11.444444444444445,9.222222222222221
Boguchwała,Punkt przedszkolny,7.5,24.4,18.090740740740742
Boguchwała,Szkoła podstawowa,0.0,9.69047619047619,5.695559142090182
Boguchwała,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Boguszów-Gorce,Gimnazjum,1.5714285714285714,2.3157894736842106,1.943609022556391
Boguszów-Gorce,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Boguszów-Gorce,Przedszkole,1.0,21.666666666666668,11.333333333333334
Boguszów-Gorce,Szkoła podstawowa,8.695652173913043,12.5,10.597826086956522
Boguszów-Gorce,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Boguty-Pianki,Szkoła podstawowa,2.4444444444444446,10.0,5.486111111111111
Bojadła,Przedszkole,12.666666666666666,12.666666666666666,12.666666666666666
Bojadła,Szkoła podstawowa,6.0625,6.0625,6.0625
Bojadła,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bojanowo,Przedszkole,4.5,10.6,8.233333333333334
Bojanowo,Szkoła podstawowa,4.444444444444445,9.789473684210526,7.288499025341129
Bojanowo,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bojanów,Szkoła podstawowa,4.5,7.78125,6.140625
Bojanów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bojszowy,Przedszkole,16.65,16.65,16.65
Bojszowy,Szkoła podstawowa,4.222222222222222,8.303571428571429,6.4930940076288906
Boleszkowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bolesław,Przedszkole,8.333333333333334,8.333333333333334,8.333333333333334
Bolesław,Szkoła podstawowa,7.844444444444444,7.844444444444444,7.844444444444444
Bolesław,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bolesławiec,Bursa,0.0,0.0,0.0
Bolesławiec,Gimnazjum,1.4375,1.4375,1.4375
Bolesławiec,Liceum ogólnokształcące,2.210526315789474,17.166666666666668,8.271512780723308
Bolesławiec,Młodzieżowy dom kultury,0.0,0.0,0.0
Bolesławiec,Poradnia specjalistyczna,0.0,0.0,0.0
Bolesławiec,Przedszkole,6.7,19.75,10.91864507020757
Bolesławiec,Sześcioletnia szkoła muzyczna I stopnia,5.655172413793103,5.655172413793103,5.655172413793103
Bolesławiec,Sześcioletnia szkoła muzyczna II stopnia,1.7,1.7,1.7
Bolesławiec,Szkoła podstawowa,0.0,16.75,8.319929029441377
Bolesławiec,Szkoła policealna,0.0,6.833333333333333,3.4466666666666668
Bolesławiec,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bolimów,Gimnazjum,2.8333333333333335,2.8333333333333335,2.8333333333333335
Bolimów,Przedszkole,4.375,4.375,4.375
Bolimów,Szkoła podstawowa,4.125,6.0625,5.09375
Bolimów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Bolków,Przedszkole,11.75,11.75,11.75
Bolków,Punkt przedszkolny,13.0,13.0,13.0
Bolków,Szkoła podstawowa,2.8214285714285716,8.567567567567568,5.642592172003938
Bolków,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Boniewo,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borek Wielkopolski,Przedszkole,8.615384615384615,8.615384615384615,8.615384615384615
Borek Wielkopolski,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borki,Przedszkole,21.0,21.0,21.0
Borki,Punkt przedszkolny,17.0,22.0,18.75
Borki,Szkoła podstawowa,2.526315789473684,8.583333333333334,5.034094852515905
Borki,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borkowice,Młodzieżowy Ośrodek Wychowawczy,1.0714285714285714,1.0714285714285714,1.0714285714285714
Borkowice,Przedszkole,6.2,9.6,7.9
Borkowice,Specjalny Ośrodek Szkolno-Wychowawczy,0.8148148148148148,0.8148148148148148,0.8148148148148148
Borkowice,Szkoła policealna,23.4,23.4,23.4
Borkowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borne Sulinowo,Liceum ogólnokształcące,4.5,4.5,4.5
Borne Sulinowo,Przedszkole,16.0,19.0,17.5
Borne Sulinowo,Szkoła podstawowa,3.7058823529411766,9.857142857142858,6.3239949388846455
Boronów,Przedszkole,5.0,5.0,5.0
Boronów,Szkoła podstawowa,0.5714285714285714,0.5714285714285714,0.5714285714285714
Boronów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borowa,Szkoła podstawowa,8.833333333333334,8.833333333333334,8.833333333333334
Borowa,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borowie,Młodzieżowy Ośrodek Wychowawczy,1.2424242424242424,1.2424242424242424,1.2424242424242424
Borowie,Szkoła podstawowa,5.4,5.4,5.4
Borowie,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borzechów,Gimnazjum,2.7222222222222223,2.7222222222222223,2.7222222222222223
Borzechów,Szkoła podstawowa,4.655172413793103,6.88,5.767586206896551
Borzytuchom,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borzęcin,Szkoła podstawowa,3.0,3.0,3.0
Borzęcin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Borów,Szkoła podstawowa,5.105263157894737,8.333333333333334,6.719298245614036
Borów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Boćki,Punkt przedszkolny,6.666666666666667,6.666666666666667,6.666666666666667
Boćki,Szkoła podstawowa,4.0,8.026315789473685,6.0131578947368425
Bralin,Przedszkole,14.615384615384615,14.615384615384615,14.615384615384615
Bralin,Szkoła podstawowa,10.145833333333334,10.145833333333334,10.145833333333334
Bralin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Branice,Przedszkole,5.285714285714286,11.75,7.6119047619047615
Branice,Szkoła podstawowa,5.454545454545454,9.882352941176471,7.668449197860962
Branice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Braniewo,Gimnazjum,3.6666666666666665,4.954545454545454,4.451515151515151
Braniewo,Liceum ogólnokształcące,10.55,26.5,18.525
Braniewo,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Braniewo,Przedszkole,5.5,20.333333333333332,13.038230994152045
Braniewo,Specjalny Ośrodek Szkolno-Wychowawczy,1.1904761904761905,1.1904761904761905,1.1904761904761905
Braniewo,Szkoła podstawowa,5.257142857142857,11.50943396226415,9.386100967601198
Braniewo,Szkoła policealna,19.0,19.0,19.0
Braniewo,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brańsk,Gimnazjum,1.3,1.8181818181818181,1.559090909090909
Brańsk,Przedszkole,9.8,9.8,9.8
Brańsk,Punkt przedszkolny,5.25,23.0,14.75
Brańsk,Szkoła podstawowa,1.5833333333333333,7.1,4.050833333333333
Brańsk,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brańszczyk,Przedszkole,4.5,4.5,4.5
Brańszczyk,Specjalny Ośrodek Wychowawczy,5.857142857142857,5.857142857142857,5.857142857142857
Brańszczyk,Szkoła podstawowa,2.3157894736842106,4.666666666666667,3.5408668730650157
Brańszczyk,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brenna,Przedszkole,1.9375,7.5,4.8545673076923075
Brenna,Szkoła podstawowa,7.411764705882353,10.568965517241379,8.908470358062521
Brochów,Przedszkole,19.0,19.0,19.0
Brochów,Szkoła podstawowa,4.9523809523809526,7.433333333333334,6.446031746031746
Brodnica,Bursa,0.0,0.0,0.0
Brodnica,Liceum ogólnokształcące,7.344262295081967,15.285714285714286,10.09888108248764
Brodnica,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brodnica,Przedszkole,1.1818181818181819,13.666666666666666,8.129621424327308
Brodnica,Sześcioletnia szkoła muzyczna I stopnia,7.25,7.25,7.25
Brodnica,Szkoła podstawowa,7.142857142857143,11.565217391304348,9.311714901155893
Brodnica,Szkoła policealna,4.583333333333333,11.272727272727273,7.928030303030303
Brodnica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brody,Przedszkole,8.0,8.0,8.0
Brody,Szkoła podstawowa,2.05,6.111111111111111,4.054287866129972
Brody,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brojce,Szkoła podstawowa,4.88,6.923076923076923,5.901538461538461
Brok,Szkoła podstawowa,4.75,4.75,4.75
Brok,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brudzew,Przedszkole,12.5,12.5,12.5
Brudzew,Szkoła podstawowa,6.428571428571429,8.55813953488372,7.56501476559616
Brudzeń Duży,Gimnazjum,2.3333333333333335,2.3333333333333335,2.3333333333333335
Brudzeń Duży,Szkoła podstawowa,10.264705882352942,10.264705882352942,10.264705882352942
Brudzeń Duży,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brusy,Przedszkole,9.25,9.8,9.525
Brusy,Punkt przedszkolny,5.75,24.0,13.25
Brusy,Szkoła podstawowa,2.2857142857142856,11.11320754716981,5.897347857811998
Brusy,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brwinów,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Brwinów,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Brwinów,Przedszkole,7.0,9.090909090909092,7.870827505827506
Brwinów,Punkt przedszkolny,4.0,18.0,9.916666666666666
Brwinów,Specjalny Ośrodek Szkolno-Wychowawczy,0.6470588235294118,0.6470588235294118,0.6470588235294118
Brwinów,Szkoła podstawowa,2.6923076923076925,8.850746268656716,6.34514993712755
Brwinów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeg,Liceum ogólnokształcące,9.696969696969697,20.0,13.339850114043662
Brzeg,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brzeg,Przedszkole,5.2105263157894735,11.666666666666666,9.385994853100115
Brzeg,Sześcioletnia szkoła muzyczna I stopnia,8.833333333333334,8.833333333333334,8.833333333333334
Brzeg,Szkoła podstawowa,4.7,11.148936170212766,8.856490616035279
Brzeg,Szkoła policealna,6.0,6.0,6.0
Brzeg,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeg Dolny,Młodzieżowy Ośrodek Socjoterapii ze szkołami,2.75,2.75,2.75
Brzeg Dolny,Młodzieżowy Ośrodek Wychowawczy,1.6097560975609757,1.7692307692307692,1.6894934333958724
Brzeg Dolny,Przedszkole,4.166666666666667,10.0,7.433080808080809
Brzeg Dolny,Punkt przedszkolny,3.0,3.0,3.0
Brzeg Dolny,Szkoła podstawowa,3.2,9.512820512820513,7.1332642070573105
Brzeg Dolny,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzesko,Gimnazjum,0.6666666666666666,0.6666666666666666,0.6666666666666666
Brzesko,Liceum ogólnokształcące,2.0,12.3,7.15
Brzesko,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Brzesko,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brzesko,Przedszkole,1.8571428571428572,13.5,7.057855813776867
Brzesko,Sześcioletnia szkoła muzyczna I stopnia,4.771428571428571,4.771428571428571,4.771428571428571
Brzesko,Szkoła podstawowa,0.6666666666666666,7.8,5.3419167341783975
Brzesko,Szkoła policealna,3.25,3.25,3.25
Brzesko,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeszcze,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brzeszcze,Przedszkole,5.363636363636363,9.0,7.065656565656565
Brzeszcze,Szkoła podstawowa,2.4210526315789473,2.4210526315789473,2.4210526315789473
Brzeszcze,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeziny,Gimnazjum,2.75,2.75,2.75
Brzeziny,Liceum ogólnokształcące,1.8,26.333333333333332,10.785185185185185
Brzeziny,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brzeziny,Przedszkole,7.0,12.153846153846153,10.175377073906485
Brzeziny,Sześcioletnia szkoła muzyczna I stopnia,5.722222222222222,5.722222222222222,5.722222222222222
Brzeziny,Szkoła podstawowa,3.0,10.18867924528302,6.056766829722805
Brzeziny,Szkoła policealna,95.0,95.0,95.0
Brzeziny,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brześć Kujawski,Przedszkole,13.846153846153847,13.846153846153847,13.846153846153847
Brześć Kujawski,Punkt przedszkolny,14.0,14.0,14.0
Brześć Kujawski,Szkoła podstawowa,5.0588235294117645,9.366666666666667,7.461274509803921
Brześć Kujawski,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeźnica,Przedszkole,11.5,11.5,11.5
Brzeźnica,Szkoła podstawowa,4.176470588235294,8.25,6.690522875816995
Brzeźnica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeźnio,Szkoła podstawowa,3.6956521739130435,4.625,4.1603260869565215
Brzeźnio,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzeżno,Młodzieżowy Ośrodek Wychowawczy,1.435897435897436,1.435897435897436,1.435897435897436
Brzeżno,Przedszkole,13.0,22.0,17.5
Brzeżno,Szkoła podstawowa,9.193548387096774,9.193548387096774,9.193548387096774
Brzostek,Liceum ogólnokształcące,6.0,6.0,6.0
Brzostek,Przedszkole,9.461538461538462,9.461538461538462,9.461538461538462
Brzostek,Szkoła podstawowa,3.736842105263158,9.6,6.552659848464802
Brzostek,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzozie,Gimnazjum,3.375,3.375,3.375
Brzozie,Szkoła podstawowa,5.1,8.678571428571429,7.018783068783068
Brzozów,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Brzozów,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Brzozów,Przedszkole,6.333333333333333,13.0,9.110884353741497
Brzozów,Specjalny Ośrodek Szkolno-Wychowawczy,0.1,0.1,0.1
Brzozów,Sześcioletnia szkoła muzyczna I stopnia,4.777777777777778,4.777777777777778,4.777777777777778
Brzozów,Szkoła podstawowa,4.88,10.435897435897436,6.956650239824842
Brzozów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brzuze,Przedszkole,0.0,0.0,0.0
Brzuze,Szkoła podstawowa,4.5,7.578947368421052,6.152089783281734
Brzyska,Gimnazjum,1.6470588235294117,1.6470588235294117,1.6470588235294117
Brzyska,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brójce,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Brąszewice,Przedszkole,10.444444444444445,10.444444444444445,10.444444444444445
Brąszewice,Punkt przedszkolny,2.4,5.333333333333333,3.8666666666666663
Brąszewice,Szkoła podstawowa,2.7777777777777777,8.235294117647058,5.878371954842543
Buczek,Przedszkole,8.857142857142858,8.857142857142858,8.857142857142858
Buczek,Szkoła podstawowa,7.947368421052632,11.483870967741936,9.715619694397283
Buczkowice,Przedszkole,8.277777777777779,8.625,8.45138888888889
Buczkowice,Szkoła podstawowa,4.870967741935484,10.585365853658537,7.941584882741867
Buczkowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Budry,Gimnazjum,2.75,2.75,2.75
Budry,Szkoła podstawowa,5.473684210526316,6.411764705882353,5.942724458204335
Budziszewice,Szkoła podstawowa,10.176470588235293,10.176470588235293,10.176470588235293
Budzyń,Przedszkole,5.8,10.95,8.75
Budzyń,Szkoła podstawowa,8.421052631578947,11.142857142857142,9.781954887218046
Budzów,Przedszkole,9.375,9.375,9.375
Budzów,Szkoła podstawowa,4.6875,9.846153846153847,7.02205240665767
Budzów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Buk,Branżowa szkoła I stopnia,13.0,13.0,13.0
Buk,Gimnazjum,5.2727272727272725,5.2727272727272725,5.2727272727272725
Buk,Liceum ogólnokształcące,12.0,12.0,12.0
